,Frequency_Hz,Amplitude,Phase_rad
280,56590.790541192866,8.083192534969795e-05,-0.36034599136256446
281,56600.262654333754,8.095730712950361e-05,-0.3670775473671606
282,56609.73635290802,8.053838546349324e-05,-0.3655940284738068
283,56619.211637181004,8.057647702752991e-05,-0.35657118221424866
284,56628.688507418134,8.1302866485242e-05,-0.3620601161976333
285,56638.16696388475,8.107274879387975e-05,-0.364474216320554
286,56647.64700684659,8.079637888038295e-05,-0.36249437187778727
287,56657.128636569076,8.145951943827352e-05,-0.36233515971662855
288,56666.6118533178,8.07371347987388e-05,-0.36374935386305546
289,56676.0966573584,8.053494356424627e-05,-0.3707566489106346
290,56685.58304895655,8.04094939906645e-05,-0.3613987687060648
291,56695.07102837787,8.092444188982183e-05,-0.36769304898477523
292,56704.56059588834,8.059919188582227e-05,-0.36553106894244364
293,56714.05175175368,8.121143098127074e-05,-0.3644141381537442
294,56723.54449623973,8.13439098113518e-05,-0.3594681756853984
295,56733.03882961239,8.050666089377087e-05,-0.3572445711671455
296,56742.53475213763,8.076174885518317e-05,-0.3607045953856265
297,56752.0322640813,8.119836407486126e-05,-0.3615536568667753
298,56761.53136570968,8.067776459635796e-05,-0.3601812660012549
299,56771.03205728873,8.087901879935417e-05,-0.3628559861258529
300,56780.534339084574,8.07223937726514e-05,-0.36091885614034735
301,56790.03821136338,8.033516362172173e-05,-0.36446835367349756
302,56799.54367439137,8.03792452300814e-05,-0.3627799613824667
303,56809.05072843467,8.079005478470155e-05,-0.3604229801806305
304,56818.55937375983,8.06569852001698e-05,-0.36187975088399493
305,56828.06961063307,8.05212169245518e-05,-0.3635355677743125
306,56837.5814393208,8.087416792339177e-05,-0.36703794477927537
307,56847.09486008943,8.097889882662399e-05,-0.36592229927708864
308,56856.60987320546,8.065538577297691e-05,-0.36423306270519973
309,56866.12647893529,8.089197138142322e-05,-0.3592183283509023
310,56875.64467754574,8.03182118508475e-05,-0.3664293350722393
311,56885.16446930328,8.070526290960753e-05,-0.36334961946094513
312,56894.68585447459,8.056038395546734e-05,-0.3651048415024936
313,56904.20883332637,8.11035783442715e-05,-0.36136102732932535
314,56913.733406125364,8.079135120946694e-05,-0.3606448042667788
315,56923.25957313825,8.09530068113737e-05,-0.36384862950059604
316,56932.787334632114,8.065191186786983e-05,-0.3647716214474159
317,56942.316690873704,8.062864509055067e-05,-0.36344006306460525
318,56951.84764212995,8.101192784395218e-05,-0.361699995934152
319,56961.38018866783,8.097330468836941e-05,-0.3661685896898612
320,56970.914330754356,8.099514045930019e-05,-0.3687482310155317
321,56980.45006865647,8.064503879861647e-05,-0.36140386270661945
322,56989.98740264152,8.068144996025464e-05,-0.3657352860584694
323,56999.526332976544,8.095988586799347e-05,-0.3644496354179003
324,57009.06685992872,8.123654196305781e-05,-0.3659712285108111
325,57018.6089837653,8.06526608314379e-05,-0.3655831560733972
326,57028.15270475357,8.084311743098601e-05,-0.36516766331386863
327,57037.69802316074,8.059759253038968e-05,-0.3655547141004305
328,57047.244939254415,8.073414184013633e-05,-0.36409574997391286
329,57056.7934533019,8.063879454953544e-05,-0.3632143285053982
330,57066.343565570656,8.122564142949595e-05,-0.3694195621290177
331,57075.89527632821,8.069008641993545e-05,-0.36701020107919735
332,57085.44858584209,8.076562568735112e-05,-0.36164918289611875
333,57095.00349437979,8.11373959239938e-05,-0.36580034748374085
334,57104.56000220918,8.08198557787614e-05,-0.36659847798693873
335,57114.11810959784,8.045923734185832e-05,-0.3614378873038216
336,57123.6778168135,8.120654614496762e-05,-0.3614360410619721
337,57133.23912412394,8.0930233971011e-05,-0.36307885798040607
338,57142.80203179697,8.066149610435881e-05,-0.3678168606325607
339,57152.36654010035,8.117083057901976e-05,-0.36605191483294425
340,57161.93264930224,8.129050177788952e-05,-0.3618127338781446
341,57171.50035967045,8.097085244765567e-05,-0.3651944148267358
342,57181.069671473,8.100103300421113e-05,-0.36476615639151033
343,57190.64058497793,8.082403897318862e-05,-0.36291735921677265
344,57200.213100453344,8.060974708367247e-05,-0.37052180005116775
345,57209.78721816724,8.115419902794113e-05,-0.3652028434917257
346,57219.362938388054,8.112054361273987e-05,-0.3647664839024433
347,57228.94026138388,8.08679368446817e-05,-0.36697999844219054
348,57238.519187423,8.120819534676746e-05,-0.361843135973144
349,57248.09971677372,8.096902573326142e-05,-0.36102246173944996
350,57257.681849704415,8.141710014317711e-05,-0.35829103028958925
351,57267.26558648336,8.099145690898433e-05,-0.35775536068946223
352,57276.850927379244,8.135025501757525e-05,-0.3682963799280281
353,57286.43787266044,8.132415216871802e-05,-0.36948806363458736
354,57296.0264225955,8.035712538704324e-05,-0.36436797550770467
355,57305.616577453,8.06362448368522e-05,-0.36746524875896
356,57315.20833750158,8.092716834357795e-05,-0.3593607139133393
357,57324.80170300978,8.115468432505421e-05,-0.36341589399383806
358,57334.396674246585,8.080736410275976e-05,-0.3642486662021242
359,57343.99325148061,8.07174526338513e-05,-0.36598965917348536
360,57353.59143498069,8.098109076535984e-05,-0.36349483792309356
